employee_id,gender,years_of_experience,job_level,industry,company_size,negotiated_salary,employment_type,career_gap_months,num_promotions,primary_caregiver,relocated_for_job,works_overtime,education_level,city_tier,performance_rating,age,domain,monthly_salary_inr
EMP0195,Male,2.0,Junior,Manufacturing,Startup (<50),0,Contract,0,1,0,1,1,MBA,Tier 2,5,25,Finance,20000
EMP0196,Male,13.4,Manager,Consulting,MNC (2000+),0,Full-Time,0,3,1,0,1,MBA,Tier 2,3,38,Data & Analytics,144608
EMP0197,Male,10.3,Senior,Consulting,Large (500-2000),1,Full-Time,0,5,0,0,0,MBA,Tier 2,5,35,Data & Analytics,107651
EMP0198,Male,8.2,Senior,Finance & Banking,Large (500-2000),0,Full-Time,18,2,0,0,1,MBA,Tier 1,3,32,HR,88084
EMP0199,Female,12.5,Senior,Education,Startup (<50),1,Contract,3,3,1,0,1,MBA,Tier 1,4,35,Data & Analytics,78263
EMP0200,Male,3.8,Mid,Technology,SME (50-500),1,Full-Time,0,1,0,1,0,Post-Graduate,Tier 1,1,31,Legal,66732
EMP0201,Male,8.3,Senior,Manufacturing,SME (50-500),0,Full-Time,0,3,0,1,1,Post-Graduate,Tier 2,4,31,Finance,87375
EMP0202,Female,18.6,Manager,Education,SME (50-500),0,Full-Time,12,4,1,0,0,Post-Graduate,Tier 3,3,41,HR,64105
EMP0203,Female,12.0,Senior,Manufacturing,Startup (<50),0,Full-Time,18,3,1,0,0,Graduate,Tier 2,4,33,Marketing,65811
EMP0204,Male,12.5,Manager,Education,MNC (2000+),0,Full-Time,0,5,0,0,1,Graduate,Tier 1,3,32,Admin,62457
EMP0205,Female,6.9,Mid,Healthcare,Large (500-2000),1,Full-Time,18,1,0,0,1,Post-Graduate,Tier 2,4,29,Operations,55510
EMP0206,Male,5.6,Mid,Healthcare,Startup (<50),1,Full-Time,18,2,0,1,0,Graduate,Tier 1,4,27,HR,33130
EMP0207,Female,6.0,Mid,Education,SME (50-500),1,Full-Time,3,1,0,0,1,Post-Graduate,Tier 3,2,28,Sales,45502
EMP0208,Male,7.2,Senior,Technology,MNC (2000+),0,Full-Time,0,2,1,0,0,Post-Graduate,Tier 1,4,26,HR,100457
EMP0209,Female,12.5,Senior,Consulting,SME (50-500),0,Full-Time,6,3,1,1,1,Graduate,Tier 1,2,35,Customer Support,94305
EMP0210,Male,11.2,Senior,FMCG,Startup (<50),0,Full-Time,3,3,0,1,0,High School,Tier 2,4,37,HR,39487
EMP0211,Female,4.7,Mid,Education,Large (500-2000),0,Full-Time,6,0,1,0,0,High School,Tier 2,2,28,Admin,26511
EMP0212,Male,10.0,Senior,Finance & Banking,Large (500-2000),1,Full-Time,0,2,0,0,1,Graduate,Tier 1,3,30,Customer Support,99822
EMP0213,Male,8.4,Senior,Media,Large (500-2000),1,Part-Time,0,3,0,1,1,Post-Graduate,Tier 1,4,30,Operations,70042
EMP0214,Male,12.0,Senior,Technology,SME (50-500),0,Full-Time,0,3,0,1,0,MBA,Tier 1,5,35,Sales,145505
EMP0215,Female,3.5,Mid,Technology,Startup (<50),0,Full-Time,0,0,0,0,0,MBA,Tier 2,4,25,Admin,49251
EMP0216,Male,3.2,Mid,Media,MNC (2000+),0,Full-Time,18,1,0,0,0,Graduate,Tier 1,5,29,Data & Analytics,58983
EMP0217,Male,9.8,Senior,Technology,SME (50-500),1,Full-Time,0,3,0,0,1,Post-Graduate,Tier 1,4,35,Sales,120870
EMP0218,Female,11.8,Senior,Consulting,Large (500-2000),0,Full-Time,18,1,0,0,0,Post-Graduate,Tier 1,4,34,Admin,74284
EMP0219,Female,17.1,Manager,NGO / Social Sector,Large (500-2000),1,Full-Time,12,3,1,1,0,Post-Graduate,Tier 1,2,41,Sales,95799
EMP0220,Male,12.4,Manager,Finance & Banking,Startup (<50),0,Full-Time,3,5,0,1,1,MBA,Tier 3,2,34,Admin,85642
EMP0221,Male,9.0,Senior,Healthcare,SME (50-500),0,Full-Time,0,4,0,1,1,Graduate,Tier 1,5,28,Operations,66285
EMP0222,Male,14.0,Manager,Finance & Banking,Large (500-2000),1,Full-Time,0,4,0,1,1,Graduate,Tier 1,4,36,Operations,155297
EMP0223,Female,6.5,Mid,Education,SME (50-500),1,Full-Time,0,1,0,0,0,Graduate,Tier 2,3,32,Finance,41347
EMP0224,Female,8.8,Senior,Finance & Banking,MNC (2000+),0,Full-Time,3,2,1,1,0,Post-Graduate,Tier 1,2,31,Legal,152119
EMP0225,Female,9.2,Senior,NGO / Social Sector,SME (50-500),0,Part-Time,3,1,0,0,0,Graduate,Tier 2,5,30,Marketing,41312
EMP0226,Male,11.1,Senior,Consulting,Large (500-2000),0,Full-Time,0,4,0,0,1,Graduate,Tier 2,4,33,Engineering,104315
EMP0227,Male,16.7,Manager,NGO / Social Sector,SME (50-500),0,Full-Time,0,5,0,0,0,Post-Graduate,Tier 1,5,41,HR,59121
EMP0228,Female,6.0,Mid,Technology,SME (50-500),0,Full-Time,6,1,0,1,0,MBA,Tier 3,4,26,Customer Support,57490
EMP0229,Male,6.5,Mid,Technology,MNC (2000+),0,Full-Time,0,1,0,1,1,Graduate,Tier 3,4,34,Operations,55959
EMP0230,Female,3.1,Junior,Healthcare,Startup (<50),0,Full-Time,0,1,0,0,1,PhD,Tier 1,4,25,Marketing,31461
EMP0231,Male,9.1,Senior,Technology,SME (50-500),0,Full-Time,0,2,1,1,1,Graduate,Tier 3,3,33,Finance,101934
EMP0232,Male,19.3,Manager,Media,Startup (<50),0,Full-Time,0,6,0,1,1,Post-Graduate,Tier 1,3,45,Sales,99872
EMP0233,Female,5.0,Mid,Retail,MNC (2000+),0,Part-Time,0,2,1,1,0,MBA,Tier 3,2,25,HR,33034
EMP0234,Male,12.3,Senior,Technology,Startup (<50),1,Full-Time,0,2,1,0,0,Graduate,Tier 1,3,37,Legal,98559
EMP0235,Male,3.0,Mid,Consulting,Startup (<50),1,Full-Time,0,1,0,0,0,MBA,Tier 1,4,27,Operations,52335
EMP0236,Male,8.9,Senior,Media,Large (500-2000),0,Full-Time,6,2,0,0,1,Graduate,Tier 2,5,36,Data & Analytics,84212
EMP0237,Male,4.2,Mid,Technology,SME (50-500),1,Full-Time,0,2,0,0,0,Post-Graduate,Tier 1,3,24,Sales,86722
EMP0238,Male,15.4,Manager,Healthcare,MNC (2000+),0,Full-Time,0,5,1,0,1,Graduate,Tier 3,5,35,Engineering,163077
EMP0239,Female,6.9,Mid,Finance & Banking,Large (500-2000),0,Full-Time,0,2,0,0,0,Post-Graduate,Tier 3,5,30,Legal,71371
EMP0240,Female,8.1,Senior,NGO / Social Sector,Startup (<50),0,Contract,0,2,1,0,0,MBA,Tier 2,4,30,Finance,65192
EMP0241,Male,11.0,Senior,Healthcare,Startup (<50),1,Full-Time,0,4,0,1,0,MBA,Tier 1,2,31,Sales,61877
EMP0242,Female,6.8,Mid,Consulting,Startup (<50),1,Full-Time,0,1,1,0,0,MBA,Tier 3,4,30,Customer Support,49195
EMP0243,Male,14.5,Manager,Finance & Banking,SME (50-500),1,Full-Time,0,4,0,1,1,Graduate,Tier 2,3,38,HR,100113
EMP0244,Male,11.1,Senior,Media,Startup (<50),0,Full-Time,0,3,1,1,0,Post-Graduate,Tier 3,3,33,Engineering,60427
EMP0245,Male,13.4,Manager,NGO / Social Sector,MNC (2000+),0,Contract,0,4,0,0,1,Post-Graduate,Tier 2,2,33,Marketing,82545
EMP0246,Male,8.4,Senior,FMCG,Large (500-2000),0,Full-Time,0,2,0,1,0,PhD,Tier 2,4,32,Engineering,77066
EMP0247,Male,10.5,Senior,Media,Startup (<50),1,Full-Time,0,3,0,1,1,Graduate,Tier 1,2,38,HR,47151
EMP0248,Male,12.5,Senior,FMCG,Large (500-2000),0,Full-Time,12,3,0,0,0,PhD,Tier 1,2,36,Sales,62194
EMP0249,Male,3.5,Mid,Technology,Large (500-2000),0,Full-Time,0,1,0,1,1,High School,Tier 2,2,31,Admin,40327
EMP0250,Male,9.9,Senior,Education,Large (500-2000),1,Full-Time,18,3,0,1,1,Post-Graduate,Tier 2,3,33,Engineering,63072
EMP0251,Female,3.4,Junior,Retail,SME (50-500),1,Full-Time,3,1,0,0,0,MBA,Tier 3,3,27,Customer Support,14000
EMP0252,Male,1.9,Junior,Media,SME (50-500),1,Part-Time,0,0,0,1,0,Post-Graduate,Tier 1,3,25,Finance,24874
EMP0253,Male,19.8,Manager,Finance & Banking,Large (500-2000),0,Full-Time,3,6,0,1,1,Post-Graduate,Tier 1,3,42,Customer Support,145092
EMP0254,Male,8.0,Senior,Finance & Banking,Startup (<50),1,Full-Time,0,2,1,0,1,PhD,Tier 2,4,33,Customer Support,55977
EMP0255,Male,8.0,Senior,Healthcare,Startup (<50),1,Full-Time,0,2,0,1,0,Graduate,Tier 3,4,30,Legal,74286
EMP0256,Female,10.0,Senior,Retail,Startup (<50),0,Full-Time,6,2,1,0,0,MBA,Tier 2,3,35,Legal,68675
EMP0257,Female,11.6,Senior,FMCG,SME (50-500),0,Contract,6,2,1,1,0,Post-Graduate,Tier 2,3,32,Sales,93638
EMP0258,Male,8.3,Senior,Consulting,Large (500-2000),1,Full-Time,0,1,0,0,1,Graduate,Tier 1,5,29,Engineering,163962
EMP0259,Male,7.9,Senior,Education,Large (500-2000),1,Full-Time,0,2,0,0,1,Post-Graduate,Tier 1,1,30,Finance,74982
EMP0260,Male,4.9,Mid,Consulting,MNC (2000+),0,Full-Time,0,2,0,1,0,PhD,Tier 1,4,26,Finance,87218
EMP0261,Male,9.5,Senior,NGO / Social Sector,SME (50-500),0,Full-Time,0,3,1,1,1,High School,Tier 2,4,29,HR,27873
EMP0262,Female,8.4,Senior,Education,Startup (<50),0,Contract,0,2,0,0,1,MBA,Tier 1,4,29,Admin,36169
EMP0263,Female,8.3,Senior,Healthcare,Startup (<50),0,Full-Time,0,2,1,1,0,MBA,Tier 2,1,33,Legal,71255
EMP0264,Male,3.9,Mid,Education,Large (500-2000),1,Full-Time,0,0,0,1,0,MBA,Tier 1,4,26,Legal,45794
EMP0265,Male,10.1,Senior,Consulting,Large (500-2000),1,Full-Time,0,3,0,1,0,PhD,Tier 2,2,33,Finance,121063
EMP0266,Male,10.7,Senior,Retail,MNC (2000+),1,Part-Time,18,4,0,0,1,Graduate,Tier 3,4,33,Customer Support,54732
EMP0267,Male,0.5,Junior,Technology,Startup (<50),1,Full-Time,0,1,0,0,1,MBA,Tier 2,3,22,Data & Analytics,33155
EMP0268,Female,11.2,Senior,Media,Large (500-2000),1,Part-Time,6,2,1,0,0,Post-Graduate,Tier 1,3,32,Engineering,104162
EMP0269,Male,6.3,Mid,Manufacturing,MNC (2000+),1,Contract,0,2,0,0,0,Graduate,Tier 1,2,29,Customer Support,41454
EMP0270,Female,6.8,Mid,Consulting,SME (50-500),0,Full-Time,0,0,1,1,0,Post-Graduate,Tier 3,4,29,HR,37707
EMP0271,Male,17.3,Manager,Technology,MNC (2000+),1,Full-Time,3,5,0,0,0,Graduate,Tier 2,1,39,Sales,146203
EMP0272,Male,12.3,Manager,Finance & Banking,SME (50-500),0,Full-Time,0,3,0,0,0,Graduate,Tier 1,1,35,Engineering,192274
EMP0273,Male,8.5,Senior,Manufacturing,Large (500-2000),1,Full-Time,0,3,0,0,0,Graduate,Tier 2,5,32,Finance,96310
EMP0274,Male,10.3,Senior,Healthcare,Large (500-2000),1,Full-Time,0,4,0,1,0,Graduate,Tier 1,4,36,Finance,88873
EMP0275,Male,11.6,Senior,Retail,SME (50-500),1,Full-Time,0,3,0,1,0,MBA,Tier 2,4,35,HR,45331
EMP0276,Male,2.3,Junior,Manufacturing,Startup (<50),1,Full-Time,0,1,0,0,1,MBA,Tier 1,3,24,Engineering,22464
EMP0277,Male,6.5,Senior,Finance & Banking,Large (500-2000),0,Full-Time,6,2,0,1,1,Graduate,Tier 3,3,27,Sales,92859
EMP0278,Male,9.7,Senior,Manufacturing,SME (50-500),0,Full-Time,0,3,0,1,0,High School,Tier 2,4,32,Engineering,98020
EMP0279,Female,16.9,Manager,Consulting,Large (500-2000),0,Full-Time,0,3,1,1,1,Post-Graduate,Tier 2,5,46,Marketing,199868
EMP0280,Male,10.6,Senior,Consulting,Large (500-2000),1,Full-Time,0,2,0,0,1,MBA,Tier 1,4,29,Marketing,117696
EMP0281,Male,13.3,Manager,Finance & Banking,Large (500-2000),1,Full-Time,0,4,0,1,1,High School,Tier 3,3,39,HR,128455
EMP0282,Female,19.6,Manager,Technology,Startup (<50),1,Full-Time,3,5,1,0,0,MBA,Tier 2,3,42,Sales,162433
EMP0283,Male,10.7,Senior,Healthcare,MNC (2000+),0,Full-Time,6,2,0,1,0,Graduate,Tier 1,5,32,Finance,98324
EMP0284,Female,7.9,Senior,Education,SME (50-500),0,Full-Time,18,1,1,0,0,MBA,Tier 2,3,29,Finance,63180
EMP0285,Female,0.5,Junior,Retail,Startup (<50),1,Contract,12,0,0,0,0,Post-Graduate,Tier 1,5,23,HR,21602
EMP0286,Male,12.0,Manager,FMCG,Large (500-2000),0,Full-Time,0,4,0,1,0,MBA,Tier 2,3,32,Data & Analytics,102854
EMP0287,Female,4.1,Mid,NGO / Social Sector,MNC (2000+),1,Full-Time,0,0,0,0,1,MBA,Tier 2,2,27,Customer Support,33747
EMP0288,Female,11.3,Senior,Technology,MNC (2000+),1,Full-Time,0,2,0,0,0,Post-Graduate,Tier 3,3,33,Data & Analytics,138761
EMP0289,Female,6.9,Mid,Technology,SME (50-500),0,Part-Time,0,2,1,0,0,Post-Graduate,Tier 3,3,27,Sales,81922
EMP0290,Female,3.9,Mid,Manufacturing,Startup (<50),0,Full-Time,24,0,0,1,0,Graduate,Tier 1,2,22,Sales,44383
EMP0291,Female,14.4,Manager,NGO / Social Sector,Startup (<50),0,Full-Time,18,2,0,0,1,Post-Graduate,Tier 3,2,42,HR,41755
EMP0292,Male,3.7,Mid,Healthcare,Large (500-2000),0,Full-Time,0,1,0,0,0,Graduate,Tier 1,2,26,Admin,31002
EMP0293,Male,5.6,Mid,Technology,SME (50-500),1,Full-Time,18,1,0,0,1,MBA,Tier 1,3,29,Legal,58175
EMP0294,Female,10.0,Senior,Media,SME (50-500),1,Full-Time,6,1,1,0,1,Post-Graduate,Tier 3,3,34,Marketing,65257
EMP0295,Female,4.4,Junior,Manufacturing,SME (50-500),0,Full-Time,0,0,1,0,0,Post-Graduate,Tier 2,2,28,Finance,31575
EMP0296,Female,0.7,Junior,NGO / Social Sector,Startup (<50),1,Full-Time,0,0,1,0,1,Graduate,Tier 3,4,26,Engineering,22286
EMP0297,Male,10.7,Senior,Manufacturing,MNC (2000+),1,Full-Time,0,2,0,1,0,MBA,Tier 1,3,32,Sales,100702
EMP0298,Female,10.8,Senior,Healthcare,Large (500-2000),0,Full-Time,6,2,0,0,0,Post-Graduate,Tier 1,3,34,Customer Support,80980
EMP0299,Male,13.5,Manager,Finance & Banking,Startup (<50),0,Full-Time,0,4,0,1,1,High School,Tier 2,4,33,Legal,135376
EMP0300,Male,9.0,Senior,Healthcare,SME (50-500),1,Full-Time,12,3,0,1,1,Post-Graduate,Tier 2,3,29,Sales,64681
EMP0301,Male,5.8,Mid,Technology,SME (50-500),0,Full-Time,0,1,0,1,1,Post-Graduate,Tier 3,1,32,Data & Analytics,58466
EMP0302,Female,6.2,Mid,Media,SME (50-500),1,Contract,6,2,0,0,0,MBA,Tier 3,4,28,Marketing,44279
EMP0303,Male,19.6,Director,FMCG,Startup (<50),0,Full-Time,0,7,0,0,0,MBA,Tier 1,3,39,Data & Analytics,188819
EMP0304,Male,10.8,Senior,Media,MNC (2000+),1,Full-Time,0,4,0,0,1,MBA,Tier 1,3,34,Operations,68509
EMP0305,Male,6.9,Senior,Healthcare,SME (50-500),0,Full-Time,0,2,0,1,1,Graduate,Tier 1,3,30,Sales,87598
EMP0306,Male,13.2,Manager,Healthcare,Startup (<50),0,Contract,0,3,0,1,1,MBA,Tier 3,5,36,Operations,89940
EMP0307,Female,10.3,Senior,FMCG,Large (500-2000),0,Full-Time,3,1,1,0,0,Graduate,Tier 1,4,33,Admin,78141
EMP0308,Female,4.4,Mid,Retail,Large (500-2000),0,Full-Time,12,0,1,0,0,Graduate,Tier 1,3,31,Marketing,45332
EMP0309,Female,2.8,Junior,Technology,Startup (<50),1,Full-Time,12,0,0,0,0,Graduate,Tier 2,5,26,Customer Support,31882
EMP0310,Female,8.6,Senior,FMCG,SME (50-500),0,Full-Time,0,3,0,0,0,Post-Graduate,Tier 2,4,25,Customer Support,63728
EMP0311,Male,3.4,Mid,FMCG,Large (500-2000),1,Full-Time,12,1,0,1,0,MBA,Tier 3,1,26,Legal,38945
EMP0312,Female,7.3,Senior,FMCG,MNC (2000+),0,Full-Time,0,1,0,0,0,Graduate,Tier 1,4,33,Customer Support,85986
EMP0313,Male,11.8,Senior,Consulting,SME (50-500),1,Full-Time,6,3,0,1,0,Graduate,Tier 1,5,33,Data & Analytics,96560
EMP0314,Male,9.6,Senior,Healthcare,MNC (2000+),1,Contract,0,3,0,0,0,Graduate,Tier 1,3,30,Marketing,101470
EMP0315,Male,10.7,Senior,Education,Large (500-2000),1,Full-Time,0,2,1,0,1,Post-Graduate,Tier 3,4,32,Engineering,62261
EMP0316,Female,8.5,Senior,Retail,Large (500-2000),0,Part-Time,0,2,0,0,0,MBA,Tier 2,1,31,Marketing,65514
EMP0317,Male,11.1,Senior,Technology,Startup (<50),1,Full-Time,12,3,0,0,0,Graduate,Tier 2,5,32,Operations,79426
EMP0318,Male,15.5,Manager,Finance & Banking,Large (500-2000),1,Full-Time,6,4,1,0,0,Graduate,Tier 1,4,37,Legal,191415
EMP0319,Male,12.5,Senior,Consulting,SME (50-500),1,Contract,0,4,0,1,1,Post-Graduate,Tier 1,4,35,Engineering,114885
EMP0320,Male,12.3,Senior,Manufacturing,Large (500-2000),0,Full-Time,0,4,0,1,1,Graduate,Tier 2,3,34,Marketing,56497
EMP0321,Female,8.3,Mid,Education,Large (500-2000),0,Part-Time,12,1,1,0,0,Post-Graduate,Tier 2,5,30,HR,32513
EMP0322,Male,9.2,Senior,Technology,Startup (<50),0,Contract,0,3,0,1,0,Post-Graduate,Tier 2,4,31,HR,54129
EMP0323,Female,3.8,Mid,Media,Startup (<50),0,Full-Time,24,0,0,0,0,MBA,Tier 3,1,24,HR,24778
EMP0324,Male,18.2,Manager,Technology,Startup (<50),1,Full-Time,3,4,0,1,0,Post-Graduate,Tier 1,2,42,Operations,136135
EMP0325,Female,10.7,Senior,Technology,MNC (2000+),0,Full-Time,24,2,0,0,1,Graduate,Tier 1,2,31,HR,117659
EMP0326,Male,13.0,Manager,Finance & Banking,Startup (<50),0,Full-Time,12,4,0,0,0,Post-Graduate,Tier 1,2,35,Sales,142644
EMP0327,Male,11.4,Senior,Retail,SME (50-500),1,Full-Time,0,3,0,1,0,Graduate,Tier 2,2,34,Engineering,90701
EMP0328,Male,15.1,Manager,FMCG,SME (50-500),0,Full-Time,3,4,0,1,0,Post-Graduate,Tier 1,4,36,Sales,98005
EMP0329,Male,14.3,Manager,Technology,SME (50-500),1,Full-Time,3,4,0,0,1,MBA,Tier 2,3,38,Legal,140351
EMP0330,Female,6.6,Mid,Manufacturing,Startup (<50),1,Full-Time,6,2,1,0,0,Post-Graduate,Tier 1,3,30,Customer Support,48076
EMP0331,Female,1.0,Junior,Healthcare,SME (50-500),1,Full-Time,6,0,1,1,0,PhD,Tier 3,4,22,Customer Support,26363
EMP0332,Male,13.0,Manager,Finance & Banking,MNC (2000+),0,Full-Time,0,3,0,0,1,MBA,Tier 2,4,36,Finance,180838
EMP0333,Male,17.6,Manager,Consulting,SME (50-500),0,Full-Time,0,5,1,0,0,MBA,Tier 2,3,44,Sales,128612
EMP0334,Male,6.4,Mid,Finance & Banking,MNC (2000+),1,Full-Time,0,2,0,0,1,Post-Graduate,Tier 1,4,31,Finance,92694
EMP0335,Male,14.0,Manager,Technology,MNC (2000+),1,Full-Time,3,4,0,1,0,Graduate,Tier 2,5,36,Sales,169584
EMP0336,Male,12.8,Manager,Technology,SME (50-500),0,Contract,3,3,1,0,1,Graduate,Tier 1,3,37,Finance,210212
EMP0337,Male,10.7,Senior,Finance & Banking,Startup (<50),1,Full-Time,0,1,0,0,1,Graduate,Tier 3,2,37,Operations,65048
EMP0338,Female,11.1,Senior,Retail,SME (50-500),1,Full-Time,24,2,1,0,0,Post-Graduate,Tier 2,5,34,Engineering,95815
EMP0339,Female,4.4,Mid,Education,Startup (<50),0,Full-Time,24,0,0,0,1,Post-Graduate,Tier 1,2,29,Operations,29537
EMP0340,Female,6.3,Mid,Manufacturing,MNC (2000+),1,Contract,3,1,1,1,1,Graduate,Tier 1,4,28,HR,59453
EMP0341,Male,13.3,Manager,Healthcare,MNC (2000+),1,Full-Time,0,4,0,1,0,PhD,Tier 2,3,39,Sales,131366
EMP0342,Male,12.0,Manager,Technology,MNC (2000+),1,Full-Time,0,4,0,1,0,Post-Graduate,Tier 2,4,36,Finance,172098
EMP0343,Male,13.2,Senior,Healthcare,MNC (2000+),1,Contract,0,4,0,0,1,Post-Graduate,Tier 3,2,35,Operations,73319
EMP0344,Male,8.8,Senior,Technology,Large (500-2000),1,Full-Time,0,2,0,1,1,MBA,Tier 1,3,33,Data & Analytics,167201
EMP0345,Male,12.3,Senior,FMCG,MNC (2000+),1,Full-Time,0,4,0,1,1,Graduate,Tier 1,1,37,Engineering,94404
EMP0346,Female,2.5,Junior,Education,SME (50-500),0,Part-Time,12,0,1,0,0,Post-Graduate,Tier 2,3,26,HR,15171
EMP0347,Male,10.5,Senior,Consulting,Large (500-2000),0,Full-Time,0,4,0,0,1,Post-Graduate,Tier 1,5,32,Sales,124384
EMP0348,Male,5.2,Mid,FMCG,Large (500-2000),1,Full-Time,0,2,0,1,1,Graduate,Tier 1,4,25,HR,38888
EMP0349,Female,4.9,Mid,Media,Startup (<50),0,Contract,6,1,0,0,1,MBA,Tier 3,5,25,HR,26351
EMP0350,Male,6.6,Mid,FMCG,Large (500-2000),1,Full-Time,3,2,0,0,1,MBA,Tier 1,4,28,Legal,60470
EMP0351,Female,9.0,Senior,Education,Startup (<50),0,Full-Time,0,2,0,1,0,Graduate,Tier 2,3,32,Sales,51540
EMP0352,Male,9.4,Senior,FMCG,SME (50-500),1,Full-Time,0,3,0,1,1,MBA,Tier 2,4,33,Engineering,94471
EMP0353,Male,22.4,Director,Manufacturing,SME (50-500),1,Full-Time,0,7,0,1,1,MBA,Tier 1,4,42,Finance,283576
EMP0354,Female,13.3,Senior,NGO / Social Sector,Large (500-2000),0,Full-Time,0,3,0,0,0,MBA,Tier 2,4,35,HR,52393
EMP0355,Male,16.9,Manager,FMCG,MNC (2000+),1,Full-Time,0,4,0,0,1,High School,Tier 1,3,39,Sales,113791
EMP0356,Male,6.8,Mid,Technology,Large (500-2000),1,Contract,0,2,0,0,1,Post-Graduate,Tier 1,4,32,Engineering,87495
EMP0357,Female,4.9,Mid,Healthcare,SME (50-500),0,Part-Time,0,0,1,0,1,MBA,Tier 3,5,28,Operations,47448
EMP0358,Female,7.2,Mid,Consulting,Startup (<50),0,Full-Time,0,1,0,0,0,Post-Graduate,Tier 1,3,29,Marketing,54103
EMP0359,Male,12.6,Manager,Technology,SME (50-500),1,Full-Time,6,3,0,1,1,MBA,Tier 3,1,38,Data & Analytics,132661
EMP0360,Male,7.0,Senior,Consulting,Large (500-2000),1,Full-Time,12,2,0,1,1,MBA,Tier 1,4,30,Finance,124663
EMP0361,Male,8.8,Senior,Finance & Banking,SME (50-500),1,Full-Time,0,2,0,0,1,Graduate,Tier 1,4,33,Sales,124909
EMP0362,Male,7.8,Senior,Manufacturing,MNC (2000+),1,Full-Time,0,2,0,1,0,Post-Graduate,Tier 1,3,32,Sales,99079
EMP0363,Male,8.2,Senior,Technology,Large (500-2000),1,Full-Time,0,2,0,0,0,Post-Graduate,Tier 1,3,32,Sales,126417
EMP0364,Female,4.2,Mid,Education,Startup (<50),0,Full-Time,18,0,0,0,0,High School,Tier 1,3,27,HR,26480
EMP0365,Female,10.8,Senior,Media,Large (500-2000),1,Full-Time,6,1,0,0,1,MBA,Tier 2,5,33,Sales,109935
EMP0366,Female,8.6,Senior,Consulting,Startup (<50),1,Full-Time,6,1,0,0,0,Post-Graduate,Tier 3,2,34,HR,64223
EMP0367,Female,9.0,Senior,Technology,Large (500-2000),0,Full-Time,12,1,1,0,1,Post-Graduate,Tier 2,4,34,Data & Analytics,117809
EMP0368,Female,13.6,Manager,NGO / Social Sector,MNC (2000+),0,Full-Time,3,3,1,0,0,PhD,Tier 1,4,35,Finance,110177
EMP0369,Female,10.0,Senior,Technology,Large (500-2000),0,Full-Time,3,2,1,1,0,MBA,Tier 2,3,34,Engineering,167802
EMP0370,Female,11.0,Senior,Retail,Startup (<50),0,Full-Time,6,2,0,0,0,MBA,Tier 3,3,30,Customer Support,42347
EMP0371,Male,7.2,Senior,Technology,SME (50-500),0,Full-Time,0,2,0,0,0,Post-Graduate,Tier 2,4,30,Engineering,114214
EMP0372,Female,6.6,Mid,Technology,Large (500-2000),0,Full-Time,24,1,0,0,0,Graduate,Tier 1,5,29,Marketing,91508
EMP0373,Male,16.0,Manager,Finance & Banking,Startup (<50),0,Full-Time,0,5,1,0,0,MBA,Tier 2,3,39,Engineering,165515
EMP0374,Female,8.5,Senior,FMCG,SME (50-500),0,Contract,3,1,0,0,0,Post-Graduate,Tier 2,2,31,Operations,54092
EMP0375,Female,6.6,Mid,Healthcare,Startup (<50),0,Full-Time,0,2,1,0,1,Post-Graduate,Tier 3,3,28,Finance,49156
EMP0376,Female,4.8,Mid,NGO / Social Sector,Startup (<50),0,Part-Time,0,1,0,0,0,MBA,Tier 3,4,28,Marketing,27238
EMP0377,Male,9.3,Senior,Finance & Banking,SME (50-500),0,Full-Time,0,2,0,1,1,Post-Graduate,Tier 1,3,32,Sales,117276
EMP0378,Female,9.5,Senior,Media,Startup (<50),0,Full-Time,18,2,0,1,0,MBA,Tier 2,3,31,Finance,62707
EMP0379,Female,3.4,Junior,Consulting,Large (500-2000),0,Full-Time,6,1,1,0,1,Post-Graduate,Tier 2,5,26,Sales,45512
EMP0380,Female,10.2,Senior,FMCG,Large (500-2000),1,Full-Time,6,2,0,0,0,MBA,Tier 1,5,35,Customer Support,88480
EMP0381,Female,15.2,Manager,Media,Startup (<50),0,Full-Time,24,3,1,0,1,MBA,Tier 1,3,36,Finance,125826
EMP0382,Male,3.0,Mid,Education,Large (500-2000),1,Full-Time,0,0,0,0,0,Post-Graduate,Tier 3,3,24,Sales,29410
EMP0383,Female,6.7,Mid,Media,MNC (2000+),0,Full-Time,12,2,1,1,1,MBA,Tier 3,3,30,Sales,39775
EMP0384,Female,8.1,Mid,Retail,SME (50-500),0,Full-Time,12,1,1,1,0,Graduate,Tier 3,3,34,HR,35884
EMP0385,Female,8.2,Mid,Consulting,Large (500-2000),1,Full-Time,12,2,0,0,1,Graduate,Tier 1,4,30,HR,74322
EMP0386,Male,8.2,Senior,Healthcare,Large (500-2000),1,Full-Time,0,2,0,1,0,Post-Graduate,Tier 2,4,34,Finance,104999
EMP0387,Male,6.0,Senior,Media,MNC (2000+),1,Full-Time,0,2,0,0,1,MBA,Tier 3,4,30,Marketing,49338
EMP0388,Male,11.8,Manager,FMCG,MNC (2000+),0,Full-Time,0,3,1,0,1,High School,Tier 1,3,34,Finance,152328
EMP0389,Male,7.0,Senior,Technology,Large (500-2000),0,Full-Time,0,2,0,1,1,MBA,Tier 2,2,30,Engineering,96230
EMP0390,Male,7.6,Senior,Finance & Banking,Large (500-2000),1,Full-Time,0,2,0,1,1,Graduate,Tier 1,2,28,Sales,127068
